Order ID,Sales Group,Shipping Point,Payment Terms,Incoterms,Sales Org,Distr Channel,Company Code,Currency,Item Category,Product,Customer ID,Customer Country,Recipient ID,Recipient Country,Bill-to ID,Bill-to Country,Payer ID,Payer Country
0002179278/10,SG219,SP0700,PT32,DAP,S0700,DC10,PL10,PLN,TAN,1028469051,9427687889,PL,9427687889,PL,9427687889,PL,9427687889,PL
0002436595/32,SG323,SP0001,PT32,DAP,S0010,DC10,D011,USD,TAN,277123186,3356660324,IE,5986044775,DE,744697549,IE,744697549,IE
0002383168/20,SG421,SP0001,PTE5,DDP,S0010,DC10,D011,EUR,ZTCH,8875048884,6520176698,DE,6520176698,DE,9816893266,DE,9816893266,DE
0002223690/100,SG159,SP4200,PTF7,FCA,S4200,DC10,DK20,DKK,TAN,8982340108,6730549452,DK,6730549452,DK,6730549452,DK,6730549452,DK
0002284664/20,SG130,SP2000,PT32,DDP,S2000,DC10,PL20,EUR,ZTCH,6905520369,5842412165,NL,2421896693,NL,5842412165,NL,5842412165,NL
0002021792/10,SG789,SP0001,PT32,FCA,S0010,DC10,D011,EUR,TAN,1499125982,851548071,PL,851548071,PL,851548071,PL,851548071,PL
0002166648/20,SG212,SP2070,PT33,FCA,S2000,DC10,PL20,USD,ZTCH,3613584026,1531223687,US,4083429070,US,1531223687,US,1531223687,US
0002131858/40,SG419,SP0001,PT42,DDP,S0010,DC10,D011,EUR,ZTCH,2509629067,4525234065,DE,2376739802,DE,4525234065,DE,4525234065,DE
0001990338/10,SG421,SP0001,PT01,DDP,S0010,DC10,D011,EUR,TAN,2356260337,8311969218,DE,8311969218,DE,8311969218,DE,8311969218,DE
0002445122/10,SG480,SP2000,PT32,DDP,S2000,DC10,PL20,EUR,TAN,2612386507,8610831516,ES,9200560019,NL,8610831516,ES,8610831516,ES
0002453538/10,SG328,SP0001,PT591,DDP,S0010,DC10,D011,EUR,TAN,3830469073,3834268042,DE,3834268042,DE,5229307829,DE,3834268042,DE
0002027194/10,SG341,SP4200,PT42,FCA,S4200,DC10,DK20,DKK,TAN,7532942772,781492974,DK,781492974,DK,781492974,DK,781492974,DK
0002375549/20,SG421,SP1300,PT03,DDP,S1300,DC10,D015,EUR,TAN,847785956,5075550714,DE,5075550714,DE,5075550714,DE,5075550714,DE
0002015269/20,SG250,SP0001,PT33,DDP,S0010,DC10,D011,EUR,ZTCH,647301118,6037718172,NL,7148263687,NL,9198940849,NL,9198940849,NL
0002035273/83,SG323,SP0001,PT32,DAP,S0010,DC10,D011,USD,TAN,8105975517,3356660324,IE,3632479880,DE,744697549,IE,744697549,IE
0002249362/20,SG252,SP0001,PTF7,DDP,S0010,DC10,D011,EUR,TAN,1655403204,7678662049,BE,7678662049,BE,7678662049,BE,7678662049,BE
0002070521/10,SG421,SP0001,PTE5,DDP,S0010,DC10,D011,EUR,TAN,6667077068,9240808033,DE,9240808033,DE,9816893266,DE,9816893266,DE
0002378452/20,SG130,SP2000,PT32,EXW,S2000,DC10,PL20,EUR,ZTCH,6905520369,5842412165,NL,2421896693,NL,5842412165,NL,5842412165,NL
0002413145/10,SG486,SP0700,PT33,DAP,S0700,DC10,PL10,EUR,TAN,5825168682,5830915004,PL,5830915004,PL,5830915004,PL,5830915004,PL
0002174705/60,SG252,SP0001,PT03,DDP,S0010,DC10,D011,EUR,ZTCH,2229422907,3252301681,NL,3252301681,NL,3252301681,NL,3252301681,NL
0002149946/40,SG237,SP4200,PT32,CPT,S4200,DC10,DK20,EUR,TAN,5211080182,3185141286,DE,8725904350,DE,3185141286,DE,3185141286,DE
0002015636/130,SGRJ,SP0001,PT32,DDP,S0010,DC10,D011,EUR,TAN,1114636059,360370169,GB,360370169,GB,360370169,GB,360370169,GB
0002144895/30,SG322,SP0001,PT128,DDP,S0010,DC10,D011,EUR,TAN,221471822,6460409344,DE,6460409344,DE,6460409344,DE,6460409344,DE
0002090005/30,SG419,SP0001,PT03,DDP,S0010,DC10,D011,EUR,TAN,9831975436,112171098,DE,112171098,DE,112171098,DE,112171098,DE
0002378753/10,SG577,SP4200,PT03,DDP,S4200,DC10,DK20,GBP,TAN,8631226667,3451644175,GB,4964009797,GB,3451644175,GB,3451644175,GB
0002054877/20,SG301,SP0300,PT33,DDP,S0300,DC90,NL30,EUR,TAN,9860543523,8383348969,DE,8383348969,DE,8383348969,DE,8383348969,DE
0002042535/10,SG706,SP1300,PT32,DDP,S1300,DC10,D015,EUR,TAN,3070300385,6469031023,SE,2319707005,SE,1595570126,SE,6469031023,SE
0002334646/10,SG991,SP0001,PT250,DDP,S0010,DC10,D011,EUR,TAN,9340944002,7101735006,DE,7182493830,DE,7182493830,DE,7182493830,DE
0002447225/10,SG344,SP0700,PT03,DDP,S0700,DC10,PL10,EUR,TAN,895978368,8962341117,PL,9342258831,PL,8962341117,PL,8962341117,PL
0002132610/20,SG789,SP0001,PT32,FCA,S0010,DC10,D011,EUR,TAN,4745768536,851548071,PL,851548071,PL,851548071,PL,851548071,PL
0002321096/10,SG252,SP2000,PT32,DDP,S2000,DC10,PL20,EUR,TAN,5467922932,7143172224,NL,9852191628,NL,7143172224,NL,7143172224,NL
0002009277/10,SG502,SP0700,PT03,DAP,S0700,DC10,PL10,PLN,TAN,398609731,7205726717,PL,4912901640,PL,7205726717,PL,7205726717,PL
0002313789/10,SG388,SP0001,PT112,DDP,S0010,DC10,D011,EUR,TAN,4809383863,1712863840,DE,1712863840,DE,1712863840,DE,1712863840,DE
0002371090/10,SG938,SP0300,PT03,DDP,S0300,DC90,NL30,EUR,TAN,6957764498,3115437687,BE,5263962174,BE,3115437687,BE,3115437687,BE
0002231108/10,SG341,SP4200,PT32,DDP,S4200,DC10,DK20,DKK,TAN,6432139559,8738262657,DK,8738262657,DK,1417658093,DK,1417658093,DK
0002398236/10,SG436,SP0001,PT25,DDP,S0010,DC10,D011,EUR,TAN,235489618,5146207272,DE,2626501633,DE,5146207272,DE,5146207272,DE
0002088659/100,SGRJ,SP0001,PTES90,DDP,S0010,DC10,D011,EUR,TAN,9639788228,360370169,GB,9598057864,GB,1111588979,GB,1111588979,GB
0002120489/10,SGAG,SP1600,PTF7,DDP,S1600,DC10,NL80,GBP,TAN,6029798844,9944712811,GB,3820297994,GB,9944712811,GB,9944712811,GB
0002114431/10,SG266,SP0300,PT32,FCA,S0300,DC10,NL30,EUR,TAN,7907682733,9339024510,FR,1611133664,RO,9339024510,FR,9339024510,FR
0002432424/10,SG130,SP2000,PT32,EXW,S2000,DC10,PL20,EUR,TAN,6905520369,5842412165,NL,2421896693,NL,5842412165,NL,5842412165,NL
0002366434/40,SG796,SP0700,PT32,DDP,S0700,DC10,PL10,EUR,TAN,9065447775,326911198,PL,326911198,PL,326911198,PL,326911198,PL
0002191281/10,SG344,SP0700,PT33,DAP,S0700,DC10,PL10,EUR,TAN,8459795834,635429272,PL,635429272,PL,635429272,PL,635429272,PL
0002254279/10,SG759,SP0301,PT33,DDP,S0300,DC10,NL30,EUR,TAN,7102200822,3983518606,FR,7575198055,FR,3983518606,FR,3983518606,FR
0002411684/10,SG548,SP0001,PT33,DDP,S0010,DC10,D011,EUR,TAN,4170088077,1095225145,DE,3043611529,DE,9657134080,DE,9657134080,DE
0002182015/10,SG421,SP0001,PT232,DDP,S0010,DC10,D011,EUR,TAN,816131532,1100114515,DE,1100114515,DE,1100114515,DE,1100114515,DE
0002396240/10,SG548,SP0001,PT33,DDP,S0010,DC10,D011,EUR,TAN,9316646090,1095225145,DE,3043611529,DE,9657134080,DE,9657134080,DE
0002013340/30,SG301,SP0300,PT00,DDP,S0300,DC90,NL30,EUR,TAN,8624003725,9044453791,DE,9044453791,DE,9044453791,DE,9044453791,DE
0002241745/10,SG219,SP0700,PTA2,DAP,S0700,DC10,PL10,EUR,TAN,1772362304,5392941216,PL,9015662615,PL,5392941216,PL,5392941216,PL
0001985723/10,SG588,SP0001,PT01,DDP,S0010,DC10,D011,EUR,TAN,8336163242,1872566129,DE,7142898124,DE,1872566129,DE,1872566129,DE
0002457956/50,SG577,SP4200,PT95,DDP,S4200,DC10,DK20,GBP,TAN,1758388339,6120609152,GB,3018155479,GB,6120609152,GB,6120609152,GB
0002217561/10,SG219,SP0700,PT32,DAP,S0700,DC10,PL10,PLN,TAN,9096845246,9427687889,PL,9427687889,PL,9427687889,PL,9427687889,PL
0002186019/60,SG767,SP0001,PTB9,DDP,S0010,DC10,D011,EUR,TAN,2239316189,2232016445,DE,2232016445,DE,2982543313,DE,2982543313,DE
0002354411/10,SG130,SP2000,PT32,EXW,S2000,DC10,PL20,EUR,TAN,6905520369,5842412165,NL,2421896693,NL,5842412165,NL,5842412165,NL
0002123745/10,SG303,SP5900,PT27,DAP,S5900,DC10,D060,EUR,TAN,2337406692,1842267075,DE,6349509589,DE,1842267075,DE,1842267075,DE
0002285350/20,SG132,SP0001,PTC6,DDP,S0010,DC10,D011,EUR,TAN,8216393962,9927335532,DE,4881945743,DE,9927335532,DE,9927335532,DE
0002130160/10,SG328,SP0001,PT591,DDP,S0010,DC10,D011,EUR,TAN,5453749611,3834268042,DE,3834268042,DE,5229307829,DE,3834268042,DE
0002386580/20,SG301,SP4200,PT01,DDP,S4200,DC10,DK20,EUR,TAN,1991390829,1821794068,DE,1821794068,DE,1821794068,DE,1821794068,DE
0002109616/20,SG205,SP0001,PT27,DDP,S0010,DC10,D011,EUR,TAN,692237508,8260388427,DE,8260388427,DE,8260388427,DE,8260388427,DE
0002268952/50,SG212,SP2000,PT33,FCA,S2000,DC10,PL20,USD,TAN,4788085825,1531223687,US,9318612181,CA,1531223687,US,1531223687,US
0002268701/60,SG301,SP0300,PT75,CIP,S0300,DC90,NL30,EUR,TAN,4755618678,9291139766,DE,6197242304,DE,9291139766,DE,9291139766,DE
0002016636/10,SG219,SP0700,PT33,DAP,S0700,DC10,PL10,EUR,TAN,5788069640,1974833849,PL,1974833849,PL,1974833849,PL,1974833849,PL
0002094113/20,SG209,SP0300,PT207,FCA,S0300,DC10,NL30,EUR,TAN,4335259488,1105756257,DE,1105756257,DE,1105756257,DE,1105756257,DE
0002058140/10,SG219,SP0700,PT32,DAP,S0700,DC10,PL10,EUR,TAN,6268895906,3775792943,PL,2071576259,PL,3775792943,PL,3775792943,PL
0002152356/20,SG421,SP0001,PT01,DDP,S0010,DC10,D011,EUR,TAN,762146297,8181141302,DE,8181141302,DE,8181141302,DE,8181141302,DE
0002236763/10,SG801,SP0001,PT03,DDP,S0010,DC10,D011,EUR,TAN,5229537219,8072907391,CZ,8072907391,CZ,8072907391,CZ,8072907391,CZ
0002190301/30,SG502,SP0700,PT32,DDP,S0700,DC10,PL10,EUR,TAN,8864803952,844693373,PL,844693373,PL,844693373,PL,844693373,PL
0002222917/20,SG419,SP0001,PT42,DDP,S0010,DC10,D011,EUR,ZTCH,8633683930,9856149772,DE,9856149772,DE,414947059,DE,414947059,DE
0002006262/20,SG548,SP0001,PT33,DDP,S0010,DC10,D011,EUR,ZTCH,5151537982,5419972804,DE,5419972804,DE,9657134080,DE,9657134080,DE
0002362011/10,SG767,SP0001,PT232,DDP,S0010,DC10,D011,EUR,TAN,4711570658,9048256069,DE,1145540589,DE,9048256069,DE,9048256069,DE
0002327685/20,SG796,SP2070,PT32,FCA,S2000,DC10,PL20,PLN,TAN,549104882,463217656,PL,463217656,PL,463217656,PL,463217656,PL
0002236436/10,SGRJ,SPGULD,PT95,FCA,S0010,DC10,D011,EUR,TAN,3209910425,7396283290,GB,8250327268,GB,7396283290,GB,7396283290,GB
0002353188/20,SG301,SP0300,PT00,DDP,S0300,DC90,NL30,EUR,TAN,8752147613,9044453791,DE,9044453791,DE,9044453791,DE,9044453791,DE
0002206422/70,SG212,SP2000,PT33,FCA,S2000,DC10,PL20,USD,TAN,7086414045,1531223687,US,3423383959,US,1531223687,US,1531223687,US
0002113381/21,SG323,SP0001,PT32,DAP,S0010,DC10,D011,USD,TAN,6189463567,3356660324,IE,5915880634,DE,744697549,IE,744697549,IE
0002358020/10,SG205,SP0001,PT100,DDP,S0010,DC10,D011,EUR,TAN,2639874803,6739147486,DE,6739147486,DE,6739147486,DE,6739147486,DE
0002457491/20,SG301,SP0301,PT33,DDP,S0300,DC10,NL30,EUR,ZTCH,2900791961,8383348969,DE,5429586126,DE,5429586126,DE,5429586126,DE
0002127796/10,SGAG,SP0001,PTF7,DDP,S0010,DC10,D011,GBP,TAN,7792380891,5079771320,GB,9013619072,GB,5079771320,GB,5079771320,GB
0002007288/10,SG302,SP0001,PT01,DDP,S0010,DC10,D011,EUR,TAN,219654003,334385921,DE,334385921,DE,3438201808,DE,3438201808,DE
0002383690/30,SG828,SP2000,PT33,FCA,S2000,DC10,PL20,USD,ZTCH,7086414045,1531223687,US,2057520331,US,1531223687,US,1531223687,US
0002180140/20,SG789,SP0001,PT32,FCA,S0010,DC10,D011,EUR,TAN,1756047827,851548071,PL,851548071,PL,851548071,PL,851548071,PL
0002173686/20,SG421,SP0001,PTE5,DDP,S0010,DC10,D011,EUR,ZTCH,6639789926,1001205270,DE,1001205270,DE,9816893266,DE,9816893266,DE
0002068806/10,SG759,SP0301,PT33,FCA,S0300,DC10,NL30,EUR,TAN,711283030,3936819748,FR,3936819748,FR,3936819748,FR,3936819748,FR
0002223391/70,SG252,SP0001,PT32,DDP,S0010,DC10,D011,EUR,TAN,2120205932,303283323,BE,303283323,BE,303283323,BE,303283323,BE
0002007370/10,SG250,SP0001,PT33,DDP,S0010,DC10,D011,EUR,TAN,4669976206,1678542847,NL,1678542847,NL,9198940849,NL,9198940849,NL
0002073930/10,SG767,SP2000,PTC6,DDP,S2000,DC10,PL20,EUR,TAN,7645020326,6557510799,DE,4881945743,DE,9927335532,DE,9927335532,DE
0002091361/30,SG789,SP0001,PT32,FCA,S0010,DC10,D011,EUR,TAN,8213511015,851548071,PL,851548071,PL,851548071,PL,851548071,PL
0002382186/10,SG130,SP0300,PT70,FCA,S0300,DC10,NL30,EUR,TAN,2953179405,9339024510,FR,7874768412,CY,9339024510,FR,9339024510,FR
0002056203/10,SG269,SP0001,PT42,DDP,S0010,DC10,D011,EUR,TAN,6436513216,8149098894,LV,8149098894,LV,8149098894,LV,8149098894,LV
0002400643/10,SG219,SP0700,PT33,DAP,S0700,DC10,PL10,EUR,TAN,6867968220,3711491883,PL,5104619789,PL,3711491883,PL,3711491883,PL
0002116391/90,SG237,SP4200,PT32,CPT,S4200,DC10,DK20,EUR,TAN,8684882128,3185141286,DE,8725904350,DE,3185141286,DE,3185141286,DE
0002165623/20,SG328,SP0001,PT591,DDP,S0010,DC10,D011,EUR,ZTCH,3050052092,3834268042,DE,3834268042,DE,5229307829,DE,3834268042,DE
0002180070/30,SG436,SP0001,PT02,DDP,S0010,DC10,D011,EUR,TAN,5196670015,7937702320,DE,9187857564,DE,7937702320,DE,7937702320,DE
0002215343/10,SG219,SP0700,PT32,DAP,S0700,DC10,PL10,EUR,TAN,4358399439,4856602621,PL,4856602621,PL,4856602621,PL,4856602621,PL
0002238658/30,SG205,SP0001,PT128,DDP,S0010,DC10,D011,EUR,TAN,499185596,3482378074,DE,3482378074,DE,3482378074,DE,3482378074,DE
0002446424/30,SG421,SP0001,PTD1,FCA,S0010,DC10,D011,EUR,TAN,4048426164,7249511030,DE,6971424864,IQ,7249511030,DE,7249511030,DE
0002142496/10,SG250,SP0001,PT03,DDP,S0010,DC10,D011,EUR,TAN,2806320710,5686640432,BE,2852504427,BE,5686640432,BE,5686640432,BE
0002027205/90,SG210,SP0001,PT32,DDP,S0010,DC10,D011,EUR,TAN,5628879459,9812203623,DE,9812203623,DE,9812203623,DE,9812203623,DE
0002235985/10,SG801,SP0001,PT03,DDP,S0010,DC10,D011,EUR,TAN,9541534138,8072907391,CZ,3766765956,CZ,8072907391,CZ,8072907391,CZ
0002404081/10,SG938,SP1300,PT95,DDP,S1300,DC10,D015,EUR,TAN,2908157653,2621702597,BE,2621702597,BE,2621702597,BE,2621702597,BE
0002265474/60,SG301,SP0300,PT00,DDP,S0300,DC90,NL30,EUR,TAN,6085685012,9044453791,DE,9044453791,DE,9044453791,DE,9044453791,DE
0002223824/20,SG388,SP0001,PT03,DDP,S0010,DC10,D011,EUR,TAN,3241964001,5508461060,DE,3948918414,DE,5508461060,DE,5508461060,DE
0002356947/40,SG436,SP0001,PT03,DDP,S0010,DC10,D011,EUR,TAN,5214336749,3135531213,DE,699128364,DE,9946326346,DE,9946326346,DE
0002340445/10,SG427,SP0001,PT32,FCA,S0010,DC10,D011,EUR,TAN,9805876377,3014747865,RS,3014747865,RS,3014747865,RS,3014747865,RS
0002253080/20,SG302,SP0300,PT26,DDP,S0300,DC10,NL30,EUR,TAN,6708865887,6068185269,DE,7603474786,DE,2555965934,DE,2555965934,DE
0002051476/90,SGR53,SP0001,PT32,FCA,S0010,DC10,D011,EUR,TAN,4802728616,2656773467,KZ,2656773467,KZ,2656773467,KZ,2656773467,KZ
0002319508/130,SG159,SP4200,PTF7,FCA,S4200,DC10,DK20,DKK,TAN,8145820344,8216533608,DK,451092358,DK,8216533608,DK,8216533608,DK
0002423587/10,SG789,SP0001,PT32,FCA,S0010,DC10,D011,EUR,TAN,1282105098,851548071,PL,851548071,PL,851548071,PL,851548071,PL
0002135174/50,SG206,SP4200,PT95,DDP,S4200,DC10,DK20,GBP,TAN,1531003686,6120609152,GB,3272487965,GB,6120609152,GB,6120609152,GB
0002155396/10,SG548,SP2000,PT32,FCA,S2000,DC10,PL20,EUR,TAN,2680081019,31412347,NL,3043611529,DE,31412347,NL,31412347,NL
0002401958/30,SG801,SP0001,PT32,CIP,S0010,DC10,D011,EUR,TAN,9760429718,232035395,CZ,2692680056,AT,232035395,CZ,232035395,CZ
0002166627/10,SGH10,SP0001,PT32,FCA,S0010,DC10,D011,EUR,TAN,2686499170,8277524028,HU,8277524028,HU,8277524028,HU,8277524028,HU
0002439349/10,SG323,SP0001,PT32,FCA,S0010,DC10,D011,USD,TAN,5134121096,1223020718,IE,7691154587,PL,744697549,IE,744697549,IE
0002074735/10,SG548,SP2000,PT33,DDP,S2000,DC10,PL20,EUR,TAN,964191037,4738347811,DE,4738347811,DE,9657134080,DE,9657134080,DE
0002116675/10,SG419,SP0001,PT42,DDP,S0010,DC10,D011,EUR,TAN,3905623412,9856149772,DE,9856149772,DE,414947059,DE,414947059,DE
0002179166/230,SG212,SP2070,PT33,FCA,S2000,DC10,PL20,USD,TAN,4788085825,1531223687,US,3423383959,US,1531223687,US,1531223687,US
0002099872/10,SG344,SP0700,PT42,DAP,S0700,DC10,PL10,PLN,TAN,2646640148,1335531319,PL,5636113369,PL,1335531319,PL,1335531319,PL
0002035005/10,SG210,SP0001,PT32,DDP,S0010,DC10,D011,EUR,TAN,6783270646,9812203623,DE,9812203623,DE,9812203623,DE,9812203623,DE
0001992338/10,SG796,SP0700,PT03,FCA,S0700,DC10,PL10,PLN,TAN,6893132195,1044504895,PL,1044504895,PL,1044504895,PL,1044504895,PL
0002285992/20,SG205,SP1300,PT100,DDP,S1300,DC10,D015,EUR,TAN,9299395802,8355273800,DE,6171673119,DE,8355273800,DE,8355273800,DE
0002401909/140,SG436,SP0001,PT03,DDP,S0010,DC10,D011,EUR,TAN,7939177943,3078518136,DE,8708984665,DE,9946326346,DE,9946326346,DE
0002138907/60,SG419,SP0001,PT42,DDP,S0010,DC10,D011,EUR,ZTCH,9042758465,6638797984,DE,6638797984,DE,6638797984,DE,6638797984,DE
0002314551/20,SG502,SP0700,PT32,DAP,S0700,DC10,PL10,PLN,TAN,1028469051,7310045933,PL,970308236,PL,7310045933,PL,7310045933,PL
0002265564/20,SG132,SP0001,PTC6,DDP,S0010,DC10,D011,EUR,TAN,8069922463,9927335532,DE,4881945743,DE,9927335532,DE,9927335532,DE
0002302579/30,SG344,SP0700,PT03,DAP,S0700,DC10,PL10,PLN,TAN,3349083492,6693428617,PL,6693428617,PL,6693428617,PL,6693428617,PL
0002298812/10,SG344,SP2000,PT03,FCA,S2000,DC10,PL20,PLN,TAN,5309380500,2141328627,PL,970308236,PL,2141328627,PL,2141328627,PL
0002402442/10,SG130,SP0300,PT70,FCA,S0300,DC10,NL30,EUR,TAN,8131791712,9339024510,FR,236418396,LV,9339024510,FR,9339024510,FR
0002379950/170,SG421,SP0001,PT200,DDP,S0010,DC10,D011,EUR,TAN,1750607062,7353176965,DE,7353176965,DE,7353176965,DE,7353176965,DE
0002122444/30,SGH10,SP0001,PT32,FCA,S0010,DC10,D011,EUR,TAN,2474567366,8277524028,HU,8277524028,HU,8277524028,HU,8277524028,HU
0002335006/10,SG548,SP2000,PT70,DDP,S2000,DC10,PL20,EUR,TAN,2143024623,1496685531,DE,6314908820,DE,1496685531,DE,1496685531,DE
0002347937/10,SG210,SP1601,PT96,DDP,S1600,DC10,NL80,EUR,TAN,7900841439,2140333925,DE,2140333925,DE,4832963765,CH,4832963765,CH
0002238298/20,SG991,SP1300,PT232,DDP,S1300,DC10,D015,EUR,ZTCH,8725975397,4787113931,DE,4787113931,DE,4787113931,DE,4787113931,DE
0002058428/20,SG344,SP0700,PT03,DAP,S0700,DC10,PL10,PLN,TAN,637060261,9455850,PL,9455850,PL,9455850,PL,9455850,PL
0002131848/10,SG767,SP2000,PT03,DDP,S2000,DC10,PL20,EUR,TAN,8315330874,9917254824,DE,9563271302,DE,9563271302,DE,9563271302,DE
0002149195/10,SG427,SP5900,PT32,FCA,S5900,DC10,D060,EUR,TAN,4929148900,3014747865,RS,3014747865,RS,3014747865,RS,3014747865,RS
0002036037/10,SG421,SP0001,PT01,DDP,S0010,DC10,D011,EUR,TAN,1459651674,7539863681,DE,2627391093,DE,7539863681,DE,7539863681,DE
0002279287/10,SGAG,SP1601,PTF7,DDP,S1600,DC10,NL80,EUR,TAN,4335085911,9944712811,GB,6023714479,GB,9944712811,GB,9944712811,GB
0002212970/14,SG323,SP0001,PT32,CFR,S0010,DC10,D011,USD,TAN,7444835621,1223020718,IE,1691429460,TR,744697549,IE,744697549,IE
0002235125/10,SG706,SP0001,PT95,DDP,S0010,DC10,D011,EUR,TAN,4025920692,4593916234,DK,3689854861,DK,4593916234,DK,4593916234,DK
0002459514/20,SG250,SP0300,PT32,FCA,S0300,DC10,NL30,EUR,ZTCH,6311160440,8899164173,NL,8899164173,NL,8899164173,NL,8899164173,NL
0002260890/10,SG130,SP2000,PT70,FCA,S2000,DC10,PL20,EUR,TAN,1008617681,9339024510,FR,1903511138,PL,9339024510,FR,9339024510,FR
0002297879/40,SG759,SP0001,PT32,DDP,S0010,DC10,D011,EUR,ZTCH,8819025432,9058393281,FR,9367997211,FR,9058393281,FR,9058393281,FR
0002253492/20,SG206,SP4200,PT32,DDP,S4200,DC10,DK20,GBP,TAN,9752343791,8763749082,GB,786677886,GB,8763749082,GB,8763749082,GB
0002012265/10,SG344,SP0700,PT03,DDP,S0700,DC10,PL10,PLN,TAN,9434828064,6693428617,PL,7841885337,PL,6693428617,PL,6693428617,PL
0002179036/10,SG266,SP0300,PT70,FCA,S0300,DC10,NL30,EUR,TAN,930999587,9339024510,FR,2913511912,NL,9339024510,FR,9339024510,FR
0002119594/10,SG789,SP0001,PT32,FCA,S0010,DC10,D011,EUR,TAN,9660787463,851548071,PL,4660146882,PL,851548071,PL,851548071,PL
0002021706/80,SG341,SP4200,PT03,DDP,S4200,DC10,DK20,EUR,TAN,9146368957,1880154886,SE,9573077422,SE,1880154886,SE,1880154886,SE
0002246333/40,SG205,SP0001,PT221,DDP,S0010,DC10,D011,EUR,ZTCH,6277521984,6649535660,DE,6649535660,DE,6649535660,DE,6649535660,DE
0002216206/10,SGR53,SP0001,PT32,FCA,S0010,DC10,D011,USD,TAN,5433793684,13234652,TM,13234652,TM,13234652,TM,13234652,TM
0002270980/10,SG205,SP0001,PT00,DDP,S0010,DC10,D011,EUR,TAN,6109207414,3714469816,DE,4069201569,DE,3714469816,DE,3714469816,DE
0002063320/10,SG487,SP0001,PTES90,DDP,S0010,DC10,D011,GBP,TAN,2170789712,1111588979,GB,1111588979,GB,1111588979,GB,1111588979,GB
0002279286/10,SG130,SP0300,PT70,FCA,S0300,DC60,NL30,EUR,TAN,2027881904,9339024510,FR,3034700071,MA,9339024510,FR,9339024510,FR
0002182241/20,SG388,SP0001,PT01,DDP,S0010,DC10,D011,EUR,TAN,7350475188,4986235068,DE,2962773094,DE,4986235068,DE,4986235068,DE
0002141329/10,SG266,SP0300,PT32,FCA,S0300,DC60,NL30,EUR,TAN,7295440728,9339024510,FR,8693665744,MY,9339024510,FR,9339024510,FR
0002376706/20,SG421,SP0001,PTE5,DDP,S0010,DC10,D011,EUR,TAN,2356260337,1699756416,DE,1699756416,DE,9816893266,DE,9816893266,DE
0002136685/10,SG502,SP0001,PT32,DDP,S0010,DC10,D011,EUR,TAN,3937972299,1052123093,PL,4217127394,PL,1052123093,PL,1052123093,PL
0002237687/20,SG464,SP0001,PT03,DDP,S0010,DC10,D011,EUR,TAN,2071564614,2241058734,AT,2241058734,AT,2241058734,AT,2241058734,AT
0002258301/50,SG323,SP0001,PT32,CIP,S0010,DC10,D011,USD,TAP,5035898196,3356660324,IE,5975022201,DE,744697549,IE,744697549,IE
0002024309/10,SG421,SP1300,PTE5,DDP,S1300,DC10,D015,EUR,TAN,668817753,7349731599,DE,7349731599,DE,9816893266,DE,9816893266,DE
0002182732/30,SG237,SP4200,PT32,CPT,S4200,DC10,DK20,EUR,TAN,5911981021,3185141286,DE,8725904350,DE,3185141286,DE,3185141286,DE
0002008665/80,SG301,SP0300,PT33,DDP,S0300,DC10,NL30,EUR,TAN,7590822668,8383348969,DE,8383348969,DE,8383348969,DE,8383348969,DE
0002366384/10,SG789,SP2000,PT32,FCA,S2000,DC10,PL20,EUR,TAN,6268895906,851548071,PL,851548071,PL,851548071,PL,851548071,PL
0002428311/20,SG388,SP0001,PT128,DDP,S0010,DC10,D011,EUR,TAN,2461481777,276389690,DE,276389690,DE,276389690,DE,276389690,DE
0002161168/20,SG480,SP2000,PT32,DDP,S2000,DC10,PL20,EUR,ZTCH,3012475692,8610831516,ES,9200560019,NL,8610831516,ES,8610831516,ES
0002046999/20,SG269,SP1300,PT96,DDP,S1300,DC10,D015,EUR,TAN,9242454229,1853555892,EE,1853555892,EE,4832963765,CH,4832963765,CH
0002100350/10,SG219,SP0300,PT33,FCA,S0300,DC10,NL30,EUR,TAN,1756182602,468246121,PL,468246121,PL,468246121,PL,468246121,PL
0002272997/10,SG577,SP0001,PT33,CIF,S0010,DC10,D011,GBP,TAN,4179971159,659139242,GB,1007843942,GB,659139242,GB,659139242,GB
0002110474/60,SG421,SP0001,PTE5,DDP,S0010,DC10,D011,EUR,ZTCH,3739069988,2848039560,DE,2848039560,DE,9816893266,DE,9816893266,DE
0002190019/20,SG421,SP0001,PT232,DDP,S0010,DC10,D011,EUR,TAN,8841995763,1100114515,DE,1100114515,DE,1100114515,DE,1100114515,DE
0002189835/40,SG789,SP0001,PT32,FCA,S0010,DC10,D011,EUR,ZTCH,5602910684,851548071,PL,1488654573,PL,851548071,PL,851548071,PL
0002208723/21,SG323,SP0001,PT32,CIP,S0010,DC10,D011,USD,TAN,6189463567,3356660324,IE,9011248866,DE,744697549,IE,744697549,IE
0002179952/20,SG421,SP0001,PT01,DDP,S0010,DC10,D011,EUR,TAN,1459651674,7539863681,DE,7539863681,DE,7539863681,DE,7539863681,DE
0002031096/90,SG341,SP4200,PTF7,FCA,S4200,DC10,DK20,DKK,TAN,975355471,8216533608,DK,8216533608,DK,8216533608,DK,8216533608,DK
0002050830/40,SG341,SP4200,PTF7,FCA,S4200,DC10,DK20,DKK,TAN,8145820344,8216533608,DK,8216533608,DK,8216533608,DK,8216533608,DK
